3.75248e-310,1.32132e-310,4
3.86285e-310,1.32132e-310,4
3.97321e-310,1.32132e-310,4
4.08358e-310,1.32132e-310,4
4.19395e-310,1.32132e-310,4
4.30432e-310,1.32132e-310,4
4.41468e-310,1.32132e-310,4
4.52505e-310,1.32132e-310,4
4.63542e-310,1.32132e-310,4
4.74578e-310,1.32132e-310,4
4.85615e-310,1.32132e-310,4
4.96652e-310,1.32132e-310,4
5.07689e-310,1.32132e-310,4
5.18725e-310,1.32132e-310,4
5.29762e-310,1.32132e-310,4
5.40799e-310,1.32132e-310,4
5.51835e-310,1.32132e-310,4
5.62872e-310,1.32132e-310,4
5.73909e-310,1.32132e-310,4
5.84945e-310,1.32132e-310,4
5.95982e-310,1.32132e-310,4
6.07019e-310,1.32132e-310,4
6.18056e-310,1.32132e-310,4
6.29092e-310,1.32132e-310,4
6.40129e-310,1.32132e-310,4
6.51166e-310,1.32132e-310,4
6.62202e-310,1.32132e-310,4
6.73239e-310,1.32132e-310,4
6.84276e-310,1.32132e-310,4
6.95313e-310,1.32132e-310,4

0,1.43143e-310,4
1.10367e-311,1.43143e-310,4
2.20734e-311,1.43143e-310,4
3.31101e-311,1.43143e-310,4
4.41468e-311,1.43143e-310,4
5.51835e-311,1.43143e-310,4
6.62202e-311,1.43143e-310,4
7.7257e-311,1.43143e-310,4
8.82937e-311,1.43143e-310,4
9.93304e-311,1.43143e-310,4
1.10367e-310,1.43143e-310,4
1.21404e-310,1.43143e-310,4
1.3244e-310,1.43143e-310,4
1.43477e-310,1.43143e-310,4
1.54514e-310,1.43143e-310,4
1.65551e-310,1.43143e-310,4
1.76587e-310,1.43143e-310,4
1.87624e-310,1.43143e-310,4
1.98661e-310,1.43143e-310,4
2.09697e-310,1.43143e-310,4
2.20734e-310,1.43143e-310,4
2.31771e-310,1.43143e-310,4
2.42808e-310,1.43143e-310,4
2.53844e-310,1.43143e-310,4
2.64881e-310,1.43143e-310,4
2.75918e-310,1.43143e-310,4
2.86954e-310,1.43143e-310,4
2.97991e-310,1.43143e-310,4
3.09028e-310,1.43143e-310,4
3.20065e-310,1.43143e-310,4
3.31101e-310,1.43143e-310,4
3.42138e-310,1.43143e-310,4
3.53175e-310,1.43143e-310,4
3.64211e-310,1.43143e-310,4
3.75248e-310,1.43143e-310,4
3.86285e-310,1.43143e-310,4
3.97321e-310,1.43143e-310,4
4.08358e-310,1.43143e-310,4
4.19395e-310,1.43143e-310,4
4.30432e-310,1.43143e-310,4
4.41468e-310,1.43143e-310,4
4.52505e-310,1.43143e-310,4
4.63542e-310,1.43143e-310,4
4.74578e-310,1.43143e-310,4
4.85615e-310,1.43143e-310,4
4.96652e-310,1.43143e-310,4
5.07689e-310,1.43143e-310,4
5.18725e-310,1.43143e-310,4
5.29762e-310,1.43143e-310,4
5.40799e-310,1.43143e-310,4
5.51835e-310,1.43143e-310,4
5.62872e-310,1.43143e-310,4
5.73909e-310,1.43143e-310,4
5.84945e-310,1.43143e-310,4
5.95982e-310,1.43143e-310,4
6.07019e-310,1.43143e-310,4
6.18056e-310,1.43143e-310,4
6.29092e-310,1.43143e-310,4
6.40129e-310,1.43143e-310,4
6.51166e-310,1.43143e-310,4
6.62202e-310,1.43143e-310,4
6.73239e-310,1.43143e-310,4
6.84276e-310,1.43143e-310,4
6.95313e-310,1.43143e-310,4

0,1.54154e-310,4
1.10367e-311,1.54154e-310,4
2.20734e-311,1.54154e-310,4
3.31101e-311,1.54154e-310,4
4.41468e-311,1.54154e-310,4
5.51835e-311,1.54154e-310,4
6.62202e-311,1.54154e-310,4
7.7257e-311,1.54154e-310,4
8.82937e-311,1.54154e-310,4
9.93304e-311,1.54154e-310,4
1.10367e-310,1.54154e-310,4
1.21404e-310,1.54154e-310,4
1.3244e-310,1.54154e-310,4
1.43477e-310,1.54154e-310,4
1.54514e-310,1.54154e-310,4
1.65551e-310,1.54154e-310,4
1.76587e-310,1.54154e-310,4
1.87624e-310,1.54154e-310,4
1.98661e-310,1.54154e-310,4
2.09697e-310,1.54154e-310,4
2.20734e-310,1.54154e-310,4
2.31771e-310,1.54154e-310,4
2.42808e-310,1.54154e-310,4
2.53844e-310,1.54154e-310,4
2.64881e-310,1.54154e-310,4
2.75918e-310,1.54154e-310,4
2.86954e-310,1.54154e-310,4
2.97991e-310,1.54154e-310,4
3.09028e-310,1.54154e-310,4
3.20065e-310,1.54154e-310,4
3.31101e-310,1.54154e-310,4
3.42138e-310,1.54154e-310,4
3.53175e-310,1.54154e-310,4
3.64211e-310,1.54154e-310,4
3.75248e-310,1.54154e-310,4
3.86285e-310,1.54154e-310,4
3.97321e-310,1.54154e-310,4
4.08358e-310,1.54154e-310,4
4.19395e-310,1.54154e-310,4
4.30432e-310,1.54154e-310,4
4.41468e-310,1.54154e-310,4
4.52505e-310,1.54154e-310,4
4.63542e-310,1.54154e-310,4
4.74578e-310,1.54154e-310,4
4.85615e-310,1.54154e-310,4
4.96652e-310,1.54154e-310,4
5.07689e-310,1.54154e-310,4
5.18725e-310,1.54154e-310,4
5.29762e-310,1.54154e-310,4
5.40799e-310,1.54154e-310,4
5.51835e-310,1.54154e-310,4
5.62872e-310,1.54154e-310,4
5.73909e-310,1.54154e-310,4
5.84945e-310,1.54154e-310,4
5.95982e-310,1.54154e-310,4
6.07019e-310,1.54154e-310,4
6.18056e-310,1.54154e-310,4
6.29092e-310,1.54154e-310,4
6.40129e-310,1.54154e-310,4
6.51166e-310,1.54154e-310,4
6.62202e-310,1.54154e-310,4
6.73239e-310,1.54154e-310,4
6.84276e-310,1.54154e-310,4
6.95313e-310,1.54154e-310,4

0,1.65165e-310,4
1.10367e-311,1.65165e-310,4
2.20734e-311,1.65165e-310,4
3.31101e-311,1.65165e-310,4
4.41468e-311,1.65165e-310,4
5.51835e-311,1.65165e-310,4
6.62202e-311,1.65165e-310,4
7.7257e-311,1.65165e-310,4
8.82937e-311,1.65165e-310,4
9.93304e-311,1.65165e-310,4
1.10367e-310,1.65165e-310,4
1.21404e-310,1.65165e-310,4
1.3244e-310,1.65165e-310,4
1.43477e-310,1.65165e-310,4
1.54514e-310,1.65165e-310,4
1.65551e-310,1.65165e-310,4
1.76587e-310,1.65165e-310,4
1.87624e-310,1.65165e-310,4
1.98661e-310,1.65165e-310,4
2.09697e-310,1.65165e-310,4
2.20734e-310,1.65165e-310,4
2.31771e-310,1.65165e-310,4
2.42808e-310,1.65165e-310,4
2.53844e-310,1.65165e-310,4
2.64881e-310,1.65165e-310,4
2.75918e-310,1.65165e-310,4
2.86954e-310,1.65165e-310,4
2.97991e-310,1.65165e-310,4
3.09028e-310,1.65165e-310,4
3.20065e-310,1.65165e-310,4
3.31101e-310,1.65165e-310,4
3.42138e-310,1.65165e-310,4
3.53175e-310,1.65165e-310,4
3.64211e-310,1.65165e-310,4
3.75248e-310,1.65165e-310,4
3.86285e-310,1.65165e-310,4
3.97321e-310,1.65165e-310,4
4.08358e-310,1.65165e-310,4
4.19395e-310,1.65165e-310,4
4.30432e-310,1.65165e-310,4
4.41468e-310,1.65165e-310,4
4.52505e-310,1.65165e-310,4
4.63542e-310,1.65165e-310,4
4.74578e-310,1.65165e-310,4
4.85615e-310,1.65165e-310,4
4.96652e-310,1.65165e-310,4
5.07689e-310,1.65165e-310,4
5.18725e-310,1.65165e-310,4
5.29762e-310,1.65165e-310,4
5.40799e-310,1.65165e-310,4
5.51835e-310,1.65165e-310,4
5.62872e-310,1.65165e-310,4
5.73909e-310,1.65165e-310,4
5.84945e-310,1.65165e-310,4
5.95982e-310,1.65165e-310,4
6.07019e-310,1.65165e-310,4
6.18056e-310,1.65165e-310,4
6.29092e-310,1.65165e-310,4
6.40129e-310,1.65165e-310,4
6.51166e-310,1.65165e-310,4
6.62202e-310,1.65165e-310,4
6.73239e-310,1.65165e-310,4
6.84276e-310,1.65165e-310,4
6.95313e-310,1.65165e-310,4

0,1.76176e-310,4
1.10367e-311,1.76176e-310,4
2.20734e-311,1.76176e-310,4
3.31101e-311,1.76176e-310,4
4.41468e-311,1.76176e-310,4
5.51835e-311,1.76176e-310,4
6.62202e-311,1.76176e-310,4
7.7257e-311,1.76176e-310,4
8.82937e-311,1.76176e-310,4
9.93304e-311,1.76176e-310,4
1.10367e-310,1.76176e-310,4
1.21404e-310,1.76176e-310,4
1.3244e-310,1.76176e-310,4
1.43477e-310,1.76176e-310,4
1.54514e-310,1.76176e-310,4
1.65551e-310,1.76176e-310,4
1.76587e-310,1.76176e-310,4
1.87624e-310,1.76176e-310,4
1.98661e-310,1.76176e-310,4
2.09697e-310,1.76176e-310,4
2.20734e-310,1.76176e-310,4
2.31771e-310,1.76176e-310,4
2.42808e-310,1.76176e-310,4
2.53844e-310,1.76176e-310,4
2.64881e-310,1.76176e-310,4
2.75918e-310,1.76176e-310,4
2.86954e-310,1.76176e-310,4
2.97991e-310,1.76176e-310,4
3.09028e-310,1.76176e-310,4
3.20065e-310,1.76176e-310,4
3.31101e-310,1.76176e-310,4
3.42138e-310,1.76176e-310,4
3.53175e-310,1.76176e-310,4
3.64211e-310,1.76176e-310,4
3.75248e-310,1.76176e-310,4
3.86285e-310,1.76176e-310,4
3.97321e-310,1.76176e-310,4
4.08358e-310,1.76176e-310,4
4.19395e-310,1.76176e-310,4
4.30432e-310,1.76176e-310,4
4.41468e-310,1.76176e-310,4
4.52505e-310,1.76176e-310,4
4.63542e-310,1.76176e-310,4
4.74578e-310,1.76176e-310,4
4.85615e-310,1.76176e-310,4
4.96652e-310,1.76176e-310,4
5.07689e-310,1.76176e-310,4
5.18725e-310,1.76176e-310,4
5.29762e-310,1.76176e-310,4
5.40799e-310,1.76176e-310,4
5.51835e-310,1.76176e-310,4
5.62872e-310,1.76176e-310,4
5.73909e-310,1.76176e-310,4
5.84945e-310,1.76176e-310,4
5.95982e-310,1.76176e-310,4
6.07019e-310,1.76176e-310,4
6.18056e-310,1.76176e-310,4
6.29092e-310,1.76176e-310,4
6.40129e-310,1.76176e-310,4
6.51166e-310,1.76176e-310,4
6.62202e-310,1.76176e-310,4
6.73239e-310,1.76176e-310,4
6.84276e-310,1.76176e-310,4
6.95313e-310,1.76176e-310,4

0,1.87187e-310,4
1.10367e-311,1.87187e-310,4
2.20734e-311,1.87187e-310,4
3.31101e-311,1.87187e-310,4
4.41468e-311,1.87187e-310,4
5.51835e-311,1.87187e-310,4
6.62202e-311,1.87187e-310,4
7.7257e-311,1.87187e-310,4
8.82937e-311,1.87187e-310,4
9.93304e-311,1.87187e-310,4
1.10367e-310,1.87187e-310,4
1.21404e-310,1.87187e-310,4
1.3244e-310,1.87187e-310,4
1.43477e-310,1.87187e-310,4
1.54514e-310,1.87187e-310,4
1.65551e-310,1.87187e-310,4
1.76587e-310,1.87187e-310,4
1.87624e-310,1.87187e-310,4
1.98661e-310,1.87187e-310,4
2.09697e-310,1.87187e-310,4
2.20734e-310,1.87187e-310,4
2.31771e-310,1.87187e-310,4
2.42808e-310,1.87187e-310,4
2.53844e-310,1.87187e-310,4
2.64881e-310,1.87187e-310,4
2.75918e-310,1.87187e-310,4
2.86954e-310,1.87187e-310,4
2.97991e-310,1.87187e-310,4
3.09028e-310,1.87187e-310,4
3.20065e-310,1.87187e-310,4
3.31101e-310,1.87187e-310,4
3.42138e-310,1.87187e-310,4
3.53175e-310,1.87187e-310,4
3.64211e-310,1.87187e-310,4
3.75248e-310,1.87187e-310,4
3.86285e-310,1.87187e-310,4
3.97321e-310,1.87187e-310,4
4.08358e-310,1.87187e-310,4
4.19395e-310,1.87187e-310,4
4.30432e-310,1.87187e-310,4
4.41468e-310,1.87187e-310,4
4.52505e-310,1.87187e-310,4
4.63542e-310,1.87187e-310,4
4.74578e-310,1.87187e-310,4
4.85615e-310,1.87187e-310,4
4.96652e-310,1.87187e-310,4
5.07689e-310,1.87187e-310,4
5.18725e-310,1.87187e-310,4
5.29762e-310,1.87187e-310,4
5.40799e-310,1.87187e-310,4
5.51835e-310,1.87187e-310,4
5.62872e-310,1.87187e-310,4
5.73909e-310,1.87187e-310,4
5.84945e-310,1.87187e-310,4
5.95982e-310,1.87187e-310,4
6.07019e-310,1.87187e-310,4
6.18056e-310,1.87187e-310,4
6.29092e-310,1.87187e-310,4
6.40129e-310,1.87187e-310,4
6.51166e-310,1.87187e-310,4
6.62202e-310,1.87187e-310,4
6.73239e-310,1.87187e-310,4
6.84276e-310,1.87187e-310,4
6.95313e-310,1.87187e-310,4

0,1.98198e-310,4
1.10367e-311,1.98198e-310,4
2.20734e-311,1.98198e-310,4
3.31101e-311,1.98198e-310,4
4.41468e-311,1.98198e-310,4
5.51835e-311,1.98198e-310,4
6.62202e-311,1.98198e-310,4
7.7257e-311,1.98198e-310,4
8.82937e-311,1.98198e-310,4
9.93304e-311,1.98198e-310,4
1.10367e-310,1.98198e-310,4
1.21404e-310,1.98198e-310,4
1.3244e-310,1.98198e-310,4
1.43477e-310,1.98198e-310,4
1.54514e-310,1.98198e-310,4
1.65551e-310,1.98198e-310,4
1.76587e-310,1.98198e-310,4
1.87624e-310,1.98198e-310,4
1.98661e-310,1.98198e-310,4
2.09697e-310,1.98198e-310,4
2.20734e-310,1.98198e-310,4
2.31771e-310,1.98198e-310,4
2.42808e-310,1.98198e-310,4
2.53844e-310,1.98198e-310,4
2.64881e-310,1.98198e-310,4
2.75918e-310,1.98198e-310,4
2.86954e-310,1.98198e-310,4
2.97991e-310,1.98198e-310,4
3.09028e-310,1.98198e-310,4
3.20065e-310,1.98198e-310,4
3.31101e-310,1.98198e-310,4
3.42138e-310,1.98198e-310,4
3.53175e-310,1.98198e-310,4
3.64211e-310,1.98198e-310,4
3.75248e-310,1.98198e-310,4
3.86285e-310,1.98198e-310,4
3.97321e-310,1.98198e-310,4
4.08358e-310,1.98198e-310,4
4.19395e-310,1.98198e-310,4
4.30432e-310,1.98198e-310,4
4.41468e-310,1.98198e-310,4
4.52505e-310,1.98198e-310,4
4.63542e-310,1.98198e-310,4
4.74578e-310,1.98198e-310,4
4.85615e-310,1.98198e-310,4
4.96652e-310,1.98198e-310,4
5.07689e-310,1.98198e-310,4
5.18725e-310,1.98198e-310,4
5.29762e-310,1.98198e-310,4
5.40799e-310,1.98198e-310,4
5.51835e-310,1.98198e-310,4
5.62872e-310,1.98198e-310,4
5.73909e-310,1.98198e-310,4
5.84945e-310,1.98198e-310,4
5.95982e-310,1.98198e-310,4
6.07019e-310,1.98198e-310,4
6.18056e-310,1.98198e-310,4
6.29092e-310,1.98198e-310,4
6.40129e-310,1.98198e-310,4
6.51166e-310,1.98198e-310,4
6.62202e-310,1.98198e-310,4
6.73239e-310,1.98198e-310,4
6.84276e-310,1.98198e-310,4
6.95313e-310,1.98198e-310,4

0,2.09209e-310,4
1.10367e-311,2.09209e-310,4
2.20734e-311,2.09209e-310,4
3.31101e-311,2.09209e-310,4
4.41468e-311,2.09209e-310,4
5.51835e-311,2.09209e-310,4
6.62202e-311,2.09209e-310,4
7.7257e-311,2.09209e-310,4
8.82937e-311,2.09209e-310,4
9.93304e-311,2.09209e-310,4
1.10367e-310,2.09209e-310,4
1.21404e-310,2.09209e-310,4
1.3244e-310,2.09209e-310,4
1.43477e-310,2.09209e-310,4
1.54514e-310,2.09209e-310,4
1.65551e-310,2.09209e-310,4
1.76587e-310,2.09209e-310,4
1.87624e-310,2.09209e-310,4
1.98661e-310,2.09209e-310,4
2.09697e-310,2.09209e-310,4
2.20734e-310,2.09209e-310,4
2.31771e-310,2.09209e-310,4
2.42808e-310,2.09209e-310,4
2.53844e-310,2.09209e-310,4
2.64881e-310,2.09209e-310,4
2.75918e-310,2.09209e-310,4
2.86954e-310,2.09209e-310,4
2.97991e-310,2.09209e-310,4
3.09028e-310,2.09209e-310,4
3.20065e-310,2.09209e-310,4
3.31101e-310,2.09209e-310,4
3.42138e-310,2.09209e-310,4
3.53175e-310,2.09209e-310,4
3.64211e-310,2.09209e-310,4
3.75248e-310,2.09209e-310,4
3.86285e-310,2.09209e-310,4
3.97321e-310,2.09209e-310,4
4.08358e-310,2.09209e-310,4
4.19395e-310,2.09209e-310,4
4.30432e-310,2.09209e-310,4
4.41468e-310,2.09209e-310,4
4.52505e-310,2.09209e-310,4
4.63542e-310,2.09209e-310,4
4.74578e-310,2.09209e-310,4
4.85615e-310,2.09209e-310,4
4.96652e-310,2.09209e-310,4
5.07689e-310,2.09209e-310,4
5.18725e-310,2.09209e-310,4
5.29762e-310,2.09209e-310,4
5.40799e-310,2.09209e-310,4
5.51835e-310,2.09209e-310,4
5.62872e-310,2.09209e-310,4
5.73909e-310,2.09209e-310,4
5.84945e-310,2.09209e-310,4
5.95982e-310,2.09209e-310,4
6.07019e-310,2.09209e-310,4
6.18056e-310,2.09209e-310,4
6.29092e-310,2.09209e-310,4
6.40129e-310,2.09209e-310,4
6.51166e-310,2.09209e-310,4
6.62202e-310,2.09209e-310,4
6.73239e-310,2.09209e-310,4
6.84276e-310,2.09209e-310,4
6.95313e-310,2.09209e-310,4

0,2.2022e-310,4
1.10367e-311,2.2022e-310,4
2.20734e-311,2.2022e-310,4
3.31101e-311,2.2022e-310,4
4.41468e-311,2.2022e-310,4
5.51835e-311,2.2022e-310,4
6.62202e-311,2.2022e-310,4
7.7257e-311,2.2022e-310,4
8.82937e-311,2.2022e-310,4
9.93304e-311,2.2022e-310,4
1.10367e-310,2.2022e-310,4
1.21404e-310,2.2022e-310,4
1.3244e-310,2.2022e-310,4
1.43477e-310,2.2022e-310,4
1.54514e-310,2.2022e-310,4
1.65551e-310,2.2022e-310,4
1.76587e-310,2.2022e-310,4
1.87624e-310,2.2022e-310,4
1.98661e-310,2.2022e-310,4
2.09697e-310,2.2022e-310,4
2.20734e-310,2.2022e-310,4
2.31771e-310,2.2022e-310,4
2.42808e-310,2.2022e-310,4
2.53844e-310,2.2022e-310,4
2.64881e-310,2.2022e-310,4
2.75918e-310,2.2022e-310,4
2.86954e-310,2.2022e-310,4
2.97991e-310,2.2022e-310,4
3.09028e-310,2.2022e-310,4
3.20065e-310,2.2022e-310,4
3.31101e-310,2.2022e-310,4
3.42138e-310,2.2022e-310,4
3.53175e-310,2.2022e-310,4
3.64211e-310,2.2022e-310,4
3.75248e-310,2.2022e-310,4
3.86285e-310,2.2022e-310,4
3.97321e-310,2.2022e-310,4
4.08358e-310,2.2022e-310,4
4.19395e-310,2.2022e-310,4
4.30432e-310,2.2022e-310,4
4.41468e-310,2.2022e-310,4
4.52505e-310,2.2022e-310,4
4.63542e-310,2.2022e-310,4
4.74578e-310,2.2022e-310,4
4.85615e-310,2.2022e-310,4
4.96652e-310,2.2022e-310,4
5.07689e-310,2.2022e-310,4
5.18725e-310,2.2022e-310,4
5.29762e-310,2.2022e-310,4
5.40799e-310,2.2022e-310,4
5.51835e-310,2.2022e-310,4
5.62872e-310,2.2022e-310,4
5.73909e-310,2.2022e-310,4
5.84945e-310,2.2022e-310,4
5.95982e-310,2.2022e-310,4
6.07019e-310,2.2022e-310,4
6.18056e-310,2.2022e-310,4
6.29092e-310,2.2022e-310,4
6.40129e-310,2.2022e-310,4
6.51166e-310,2.2022e-310,4
6.62202e-310,2.2022e-310,4
6.73239e-310,2.2022e-310,4
6.84276e-310,2.2022e-310,4
6.95313e-310,2.2022e-310,4

0,2.31231e-310,4
1.10367e-311,2.31231e-310,4
2.20734e-311,2.31231e-310,4
3.31101e-311,2.31231e-310,4
4.41468e-311,2.31231e-310,4
5.51835e-311,2.31231e-310,4
6.62202e-311,2.31231e-310,4
7.7257e-311,2.31231e-310,4
8.82937e-311,2.31231e-310,4
9.93304e-311,2.31231e-310,4
1.10367e-310,2.31231e-310,4
1.21404e-310,2.31231e-310,4
1.3244e-310,2.31231e-310,4
1.43477e-310,2.31231e-310,4
1.54514e-310,2.31231e-310,4
1.65551e-310,2.31231e-310,4
1.76587e-310,2.31231e-310,4
1.87624e-310,2.31231e-310,4
1.98661e-310,2.31231e-310,4
2.09697e-310,2.31231e-310,4
2.20734e-310,2.31231e-310,4
2.31771e-310,2.31231e-310,4
2.42808e-310,2.31231e-310,4
2.53844e-310,2.31231e-310,4
2.64881e-310,2.31231e-310,4
2.75918e-310,2.31231e-310,4
2.86954e-310,2.31231e-310,4
2.97991e-310,2.31231e-310,4
3.09028e-310,2.31231e-310,4
3.20065e-310,2.31231e-310,4
3.31101e-310,2.31231e-310,4
3.42138e-310,2.31231e-310,4
3.53175e-310,2.31231e-310,4
3.64211e-310,2.31231e-310,4
3.75248e-310,2.31231e-310,4
3.86285e-310,2.31231e-310,4
3.97321e-310,2.31231e-310,4
4.08358e-310,2.31231e-310,4
4.19395e-310,2.31231e-310,4
4.30432e-310,2.31231e-310,4
4.41468e-310,2.31231e-310,4
4.52505e-310,2.31231e-310,4
4.63542e-310,2.31231e-310,4
4.74578e-310,2.31231e-310,4
4.85615e-310,2.31231e-310,4
4.96652e-310,2.31231e-310,4
5.07689e-310,2.31231e-310,4
5.18725e-310,2.31231e-310,4
5.29762e-310,2.31231e-310,4
5.40799e-310,2.31231e-310,4
5.51835e-310,2.31231e-310,4
5.62872e-310,2.31231e-310,4
5.73909e-310,2.31231e-310,4
5.84945e-310,2.31231e-310,4
5.95982e-310,2.31231e-310,4
6.07019e-310,2.31231e-310,4
6.18056e-310,2.31231e-310,4
6.29092e-310,2.31231e-310,4
6.40129e-310,2.31231e-310,4
6.51166e-310,2.31231e-310,4
6.62202e-310,2.31231e-310,4
6.73239e-310,2.31231e-310,4
6.84276e-310,2.31231e-310,4
6.95313e-310,2.31231e-310,4

0,2.42242e-310,4
1.10367e-311,2.42242e-310,4
2.20734e-311,2.42242e-310,4
3.31101e-311,2.42242e-310,4
4.41468e-311,2.42242e-310,4
5.51835e-311,2.42242e-310,4
6.62202e-311,2.42242e-310,4
7.7257e-311,2.42242e-310,4
8.82937e-311,2.42242e-310,4
9.93304e-311,2.42242e-310,4
1.10367e-310,2.42242e-310,4
1.21404e-310,2.42242e-310,4
1.3244e-310,2.42242e-310,4
1.43477e-310,2.42242e-310,4
1.54514e-310,2.42242e-310,4
1.65551e-310,2.42242e-310,4
1.76587e-310,2.42242e-310,4
1.87624e-310,2.42242e-310,4
1.98661e-310,2.42242e-310,4
2.09697e-310,2.42242e-310,4
2.20734e-310,2.42242e-310,4
2.31771e-310,2.42242e-310,4
2.42808e-310,2.42242e-310,4
2.53844e-310,2.42242e-310,4
2.64881e-310,2.42242e-310,4
2.75918e-310,2.42242e-310,4
2.86954e-310,2.42242e-310,4
2.97991e-310,2.42242e-310,4
3.09028e-310,2.42242e-310,4
3.20065e-310,2.42242e-310,4
3.31101e-310,2.42242e-310,4
3.42138e-310,2.42242e-310,4
3.53175e-310,2.42242e-310,4
3.64211e-310,2.42242e-310,4
3.75248e-310,2.42242e-310,4
3.86285e-310,2.42242e-310,4
3.97321e-310,2.42242e-310,4
4.08358e-310,2.42242e-310,4
4.19395e-310,2.42242e-310,4
4.30432e-310,2.42242e-310,4
4.41468e-310,2.42242e-310,4
4.52505e-310,2.42242e-310,4
4.63542e-310,2.42242e-310,4
4.74578e-310,2.42242e-310,4
4.85615e-310,2.42242e-310,4
4.96652e-310,2.42242e-310,4
5.07689e-310,2.42242e-310,4
5.18725e-310,2.42242e-310,4
5.29762e-310,2.42242e-310,4
5.40799e-310,2.42242e-310,4
5.51835e-310,2.42242e-310,4
5.62872e-310,2.42242e-310,4
5.73909e-310,2.42242e-310,4
5.84945e-310,2.42242e-310,4
5.95982e-310,2.42242e-310,4
6.07019e-310,2.42242e-310,4
6.18056e-310,2.42242e-310,4
6.29092e-310,2.42242e-310,4
6.40129e-310,2.42242e-310,4
6.51166e-310,2.42242e-310,4
6.62202e-310,2.42242e-310,4
6.73239e-310,2.42242e-310,4
6.84276e-310,2.42242e-310,4
6.95313e-310,2.42242e-310,4

0,2.53253e-310,4
1.10367e-311,2.53253e-310,4
2.20734e-311,2.53253e-310,4
3.31101e-311,2.53253e-310,4
4.41468e-311,2.53253e-310,4
5.51835e-311,2.53253e-310,4
6.62202e-311,2.53253e-310,4
7.7257e-311,2.53253e-310,4
8.82937e-311,2.53253e-310,4
9.93304e-311,2.53253e-310,4
1.10367e-310,2.53253e-310,4
1.21404e-310,2.53253e-310,4
1.3244e-310,2.53253e-310,4
1.43477e-310,2.53253e-310,4
1.54514e-310,2.53253e-310,4
1.65551e-310,2.53253e-310,4
1.76587e-310,2.53253e-310,4
1.87624e-310,2.53253e-310,4
1.98661e-310,2.53253e-310,4
2.09697e-310,2.53253e-310,4
2.20734e-310,2.53253e-310,4
2.31771e-310,2.53253e-310,4
2.42808e-310,2.53253e-310,4
2.53844e-310,2.53253e-310,4
2.64881e-310,2.53253e-310,4
2.75918e-310,2.53253e-310,4
2.86954e-310,2.53253e-310,4
2.97991e-310,2.53253e-310,4
3.09028e-310,2.53253e-310,4
3.20065e-310,2.53253e-310,4
3.31101e-310,2.53253e-310,4
3.42138e-310,2.53253e-310,4
3.53175e-310,2.53253e-310,4
3.64211e-310,2.53253e-310,4
3.75248e-310,2.53253e-310,4
3.86285e-310,2.53253e-310,4
3.97321e-310,2.53253e-310,4
4.08358e-310,2.53253e-310,4
4.19395e-310,2.53253e-310,4
4.30432e-310,2.53253e-310,4
4.41468e-310,2.53253e-310,4
4.52505e-310,2.53253e-310,4
4.63542e-310,2.53253e-310,4
4.74578e-310,2.53253e-310,4
4.85615e-310,2.53253e-310,4
4.96652e-310,2.53253e-310,4
5.07689e-310,2.53253e-310,4
5.18725e-310,2.53253e-310,4
5.29762e-310,2.53253e-310,4
5.40799e-310,2.53253e-310,4
5.51835e-310,2.53253e-310,4
5.62872e-310,2.53253e-310,4
5.73909e-310,2.53253e-310,4
5.84945e-310,2.53253e-310,4
5.95982e-310,2.53253e-310,4
6.07019e-310,2.53253e-310,4
6.18056e-310,2.53253e-310,4
6.29092e-310,2.53253e-310,4
6.40129e-310,2.53253e-310,4
6.51166e-310,2.53253e-310,4
6.62202e-310,2.53253e-310,4
6.73239e-310,2.53253e-310,4
6.84276e-310,2.53253e-310,4
6.95313e-310,2.53253e-310,4

0,2.64264e-310,4
1.10367e-311,2.64264e-310,4
2.20734e-311,2.64264e-310,4
3.31101e-311,2.64264e-310,4
4.41468e-311,2.64264e-310,4
5.51835e-311,2.64264e-310,4
6.62202e-311,2.64264e-310,4
7.7257e-311,2.64264e-310,4
8.82937e-311,2.64264e-310,4
9.93304e-311,2.64264e-310,4
1.10367e-310,2.64264e-310,4
1.21404e-310,2.64264e-310,4
1.3244e-310,2.64264e-310,4
1.43477e-310,2.64264e-310,4
1.54514e-310,2.64264e-310,4
1.65551e-310,2.64264e-310,4
1.76587e-310,2.64264e-310,4
1.87624e-310,2.64264e-310,4
1.98661e-310,2.64264e-310,4
2.09697e-310,2.64264e-310,4
2.20734e-310,2.64264e-310,4
2.31771e-310,2.64264e-310,4
2.42808e-310,2.64264e-310,4
2.53844e-310,2.64264e-310,4
2.64881e-310,2.64264e-310,4
2.75918e-310,2.64264e-310,4
2.86954e-310,2.64264e-310,4
2.97991e-310,2.64264e-310,4
3.09028e-310,2.64264e-310,4
3.20065e-310,2.64264e-310,4
3.31101e-310,2.64264e-310,4
3.42138e-310,2.64264e-310,4
3.53175e-310,2.64264e-310,4
3.64211e-310,2.64264e-310,4
3.75248e-310,2.64264e-310,4
3.86285e-310,2.64264e-310,4
3.97321e-310,2.64264e-310,4
4.08358e-310,2.64264e-310,4
4.19395e-310,2.64264e-310,4
4.30432e-310,2.64264e-310,4
4.41468e-310,2.64264e-310,4
4.52505e-310,2.64264e-310,4
4.63542e-310,2.64264e-310,4
4.74578e-310,2.64264e-310,4
4.85615e-310,2.64264e-310,4
4.96652e-310,2.64264e-310,4
5.07689e-310,2.64264e-310,4
